"cell_type","gene","avg_logFC","p_val","p_val_adj","de_family","de_method","de_type"
"GluN","CNMD",0.874846524905121,0.0089778143968205,0.0358496382965501,"pseudobulk","edgeR","LRT"
"GluN","CNN1",1.75957870881953,0.00822652508989328,0.033346700470122,"pseudobulk","edgeR","LRT"
"GluN","CNN2",4.87231339312158,1.19574964879503e-12,1.03570057361221e-10,"pseudobulk","edgeR","LRT"
"GluN","CNN3",1.03472281486619,0.00201263439403299,0.0110916461705801,"pseudobulk","edgeR","LRT"
"GluN","CNNM1",-1.22008565479909,2.36427679427527e-06,4.18258605573598e-05,"pseudobulk","edgeR","LRT"
"GluN","CNNM2",-0.227647479347076,0.328594892374461,0.498633046573155,"pseudobulk","edgeR","LRT"
"GluN","CNNM3",0.310295407217176,0.303888525734298,0.473013765321408,"pseudobulk","edgeR","LRT"
"GluN","CNNM3-DT",1.25305845883932,0.439136006508713,0.604768144738552,"pseudobulk","edgeR","LRT"
"GluN","CNNM4",0.110404021953028,0.665234972333706,0.788215507681748,"pseudobulk","edgeR","LRT"
"GluN","CNOT1",0.201604195141993,0.386521735099373,0.556816148354275,"pseudobulk","edgeR","LRT"
"GluN","CNOT10",-0.235285048868644,0.331402549044231,0.501757713825929,"pseudobulk","edgeR","LRT"
"GluN","CNOT10-AS1",-0.0799438887632821,0.834905100464006,0.904101800625378,"pseudobulk","edgeR","LRT"
"GluN","CNOT11",-0.150364725146857,0.575087672511599,0.719063638209933,"pseudobulk","edgeR","LRT"
"GluN","CNOT2",0.237780620222829,0.33394098171107,0.50414052245096,"pseudobulk","edgeR","LRT"
"GluN","CNOT3",0.338763425560403,0.349736395078551,0.520846256568322,"pseudobulk","edgeR","LRT"
"GluN","CNOT4",-0.200143473203102,0.408725010607505,0.577065230367313,"pseudobulk","edgeR","LRT"
"GluN","CNOT6",0.305919954084346,0.182809193760272,0.334178414133152,"pseudobulk","edgeR","LRT"
"GluN","CNOT6L",0.150153300264032,0.50802471777768,0.664641782539554,"pseudobulk","edgeR","LRT"
"GluN","CNOT7",0.494895729258758,0.0404533974177025,0.113491084466823,"pseudobulk","edgeR","LRT"
"GluN","CNOT8",0.482844782502106,0.0689713746203893,0.169218040771778,"pseudobulk","edgeR","LRT"
"GluN","CNOT9",-0.0232759506512338,0.923729936299659,0.956578652311948,"pseudobulk","edgeR","LRT"
"GluN","CNP",0.710358439956691,0.0237255047215667,0.0748277855695431,"pseudobulk","edgeR","LRT"
"GluN","CNPPD1",0.437579124924438,0.249678454037109,0.412452326702789,"pseudobulk","edgeR","LRT"
"GluN","CNPY2",-0.472350860727243,0.057759741837548,0.148678657614224,"pseudobulk","edgeR","LRT"
"GluN","CNPY3",-0.27529589671685,0.390654957409272,0.560047264617838,"pseudobulk","edgeR","LRT"
"GluN","CNPY4",-0.0404660400975299,0.907125184837888,0.946989596943027,"pseudobulk","edgeR","LRT"
"GluN","CNR1",0.0967047836290943,0.702044881561275,0.815323061153403,"pseudobulk","edgeR","LRT"
"GluN","CNR2",1.60495907495285,0.0025863384861076,0.0135077485127249,"pseudobulk","edgeR","LRT"
"GluN","CNRIP1",-0.800146241489365,0.000909554746810437,0.00592315113366416,"pseudobulk","edgeR","LRT"
"GluN","CNST",-0.332201316262686,0.152220529245443,0.293137647969225,"pseudobulk","edgeR","LRT"
"GluN","CNTD1",0.81752327456742,0.0348532218179436,0.101264258311736,"pseudobulk","edgeR","LRT"
"GluN","CNTD2",0.134376149070766,0.841277450481818,0.907973055148997,"pseudobulk","edgeR","LRT"
"GluN","CNTF",1.36324367448574,0.124186758218415,0.252342582514981,"pseudobulk","edgeR","LRT"
"GluN","CNTFR",0.446904310775841,0.141974119001092,0.278643750200411,"pseudobulk","edgeR","LRT"
"GluN","CNTFR-AS1",0.789517977419775,0.0285122527999815,0.0865926637533173,"pseudobulk","edgeR","LRT"
"GluN","CNTLN",1.66504861155692,2.18419394176465e-06,3.91795347261856e-05,"pseudobulk","edgeR","LRT"
"GluN","CNTN1",-0.868935611585133,0.0014677213102796,0.00860566392897348,"pseudobulk","edgeR","LRT"
"GluN","CNTN2",-0.500233870420973,0.340830799101768,0.511586316034806,"pseudobulk","edgeR","LRT"
"GluN","CNTN3",0.500691288409194,0.0784992938836123,0.18054101469543,"pseudobulk","edgeR","LRT"
"GluN","CNTN4",-4.14869136585828,3.8581969586327e-09,1.5778183450854e-07,"pseudobulk","edgeR","LRT"
"GluN","CNTN4-AS1",-3.95897909142024,2.66053805207212e-12,2.14197626202725e-10,"pseudobulk","edgeR","LRT"
"GluN","CNTN4-AS2",-3.93620708795179,0.00574502578633895,0.0250279556543885,"pseudobulk","edgeR","LRT"
"GluN","CNTN5",-1.44391579711565,0.030963293382374,0.0924163344734781,"pseudobulk","edgeR","LRT"
"GluN","CNTN6",-3.53073719428243,6.9810057654349e-10,3.39767083166639e-08,"pseudobulk","edgeR","LRT"
"GluN","CNTNAP1",-0.621508815730762,0.0230103110542816,0.073056316037765,"pseudobulk","edgeR","LRT"
"GluN","CNTNAP2",-0.218644552907608,0.720433714355889,0.828435831674088,"pseudobulk","edgeR","LRT"
"GluN","CNTNAP3",-0.82221006523146,0.062482436674762,0.158009453523462,"pseudobulk","edgeR","LRT"
"GluN","CNTNAP3B",-1.43638037434864,0.0125822804463706,0.0467687499408934,"pseudobulk","edgeR","LRT"
"GluN","CNTNAP3C",-0.858445810529403,0.087626884556692,0.195470612976073,"pseudobulk","edgeR","LRT"
"GluN","CNTNAP4",-1.54607813842621,0.00127742179566065,0.0077249070541667,"pseudobulk","edgeR","LRT"
"GluN","CNTNAP5",-1.20421101748379,7.48821079717051e-05,0.000763775655444488,"pseudobulk","edgeR","LRT"
"GluN","CNTRL",0.182820345177926,0.443467429841398,0.608521313829877,"pseudobulk","edgeR","LRT"
"GluN","CNTROB",-0.775235931902677,0.00886767997926795,0.0354649691518453,"pseudobulk","edgeR","LRT"
"GluN","COA1",-0.0551361255725255,0.819494832247055,0.89391266281088,"pseudobulk","edgeR","LRT"
"GluN","COA3",1.0334032697032,0.0119282466719136,0.0447672208043399,"pseudobulk","edgeR","LRT"
"GluN","COA4",0.785958309033043,0.0169671846043888,0.0577976506741474,"pseudobulk","edgeR","LRT"
"GluN","COA5",0.583008850127206,0.0725289852405941,0.170759048628978,"pseudobulk","edgeR","LRT"
"GluN","COA6",0.102324010709287,0.763819119139328,0.85718046065414,"pseudobulk","edgeR","LRT"
"GluN","COA6-AS1",0.799724636748705,0.075576550009549,0.17598572115575,"pseudobulk","edgeR","LRT"
"GluN","COA7",-0.222867578842662,0.505061079043369,0.661978123825598,"pseudobulk","edgeR","LRT"
"GluN","COA8",1.15264451421348,7.5220292111108e-05,0.000765989995787984,"pseudobulk","edgeR","LRT"
"GluN","COASY",0.38499691481275,0.456964163978149,0.620043564192133,"pseudobulk","edgeR","LRT"
"GluN","COBL",-0.455322239723541,0.157629740657254,0.300551141056544,"pseudobulk","edgeR","LRT"
"GluN","COBLL1",1.07085262682617,0.0272675357019493,0.0836029097513779,"pseudobulk","edgeR","LRT"
"GluN","COCH",-0.0255057447127206,0.922172258895608,0.955932952432127,"pseudobulk","edgeR","LRT"
"GluN","COG1",-0.288994550171622,0.267947853839307,0.433778131628867,"pseudobulk","edgeR","LRT"
"GluN","COG2",-0.437805670858827,0.101359865194803,0.217800100577126,"pseudobulk","edgeR","LRT"
"GluN","COG3",-0.0401104322573959,0.872853675093929,0.926391184095319,"pseudobulk","edgeR","LRT"
"GluN","COG4",-0.651669891802735,0.0280906557932523,0.0856073701704818,"pseudobulk","edgeR","LRT"
"GluN","COG5",-0.0172644766048511,0.953208728519282,0.973383112475196,"pseudobulk","edgeR","LRT"
"GluN","COG6",0.0430053648948082,0.867355173869083,0.922880850956984,"pseudobulk","edgeR","LRT"
"GluN","COG7",-0.0741172841768314,0.75566312185772,0.85254371821312,"pseudobulk","edgeR","LRT"
"GluN","COG8",0.381452825621211,0.238841009301425,0.401357027417714,"pseudobulk","edgeR","LRT"
"GluN","COIL",0.432054637499877,0.175207097126929,0.324418368041219,"pseudobulk","edgeR","LRT"
"GluN","COL10A1",-1.9193342419268,0.00233614780968862,0.0125082683993312,"pseudobulk","edgeR","LRT"
"GluN","COL11A1",-1.93586837855362,2.54440466332323e-12,2.05916790537006e-10,"pseudobulk","edgeR","LRT"
"GluN","COL11A2",0.573200817042553,0.42472464783502,0.591846733369163,"pseudobulk","edgeR","LRT"
"GluN","COL12A1",-3.14285757228009,1.22562931647712e-24,8.99816189846952e-22,"pseudobulk","edgeR","LRT"
"GluN","COL13A1",-1.45662401290718,0.0409729629271943,0.114625413886775,"pseudobulk","edgeR","LRT"
"GluN","COL14A1",1.43148579911134,0.00241829697929353,0.0128344556551663,"pseudobulk","edgeR","LRT"
"GluN","COL15A1",-0.144360929020705,0.690010839424957,0.806660761058103,"pseudobulk","edgeR","LRT"
"GluN","COL16A1",-2.45277938007833,8.29845042508974e-07,1.69080135297619e-05,"pseudobulk","edgeR","LRT"
"GluN","COL17A1",-0.809492677964943,0.100572584918916,0.216530907413404,"pseudobulk","edgeR","LRT"
"GluN","COL18A1",-0.473370981236439,0.223234875945195,0.384636086263415,"pseudobulk","edgeR","LRT"
"GluN","COL18A1-AS1",-4.4609475662409,1.11029765618405e-08,3.99178182671063e-07,"pseudobulk","edgeR","LRT"
"GluN","COL18A1-AS2",-3.61784779443245,0.201152810303195,0.357330735436053,"pseudobulk","edgeR","LRT"
"GluN","COL19A1",1.14670415136883,0.00407116446709008,0.0191363348083418,"pseudobulk","edgeR","LRT"
"GluN","COL1A1",4.57385013761283,9.01784344827617e-10,4.27792619580916e-08,"pseudobulk","edgeR","LRT"
"GluN","COL1A2",5.71969899333532,7.94801396733579e-10,3.8114620634961e-08,"pseudobulk","edgeR","LRT"
"GluN","COL20A1",0.0729194350384466,0.830791151256878,0.901565423747937,"pseudobulk","edgeR","LRT"
"GluN","COL21A1",0.464780451446395,0.46292340014427,0.625569420783967,"pseudobulk","edgeR","LRT"
"GluN","COL22A1",-3.96917941433697,4.10841057727482e-25,3.16707100375673e-22,"pseudobulk","edgeR","LRT"
"GluN","COL23A1",0.28634651866322,0.548707085647274,0.697620211352562,"pseudobulk","edgeR","LRT"
"GluN","COL24A1",-2.28969642264767,8.62585967024363e-09,3.19301780230447e-07,"pseudobulk","edgeR","LRT"
"GluN","COL25A1",-0.630565796407933,0.112769005289663,0.234916381442154,"pseudobulk","edgeR","LRT"
"GluN","COL26A1",-0.201474205187224,0.414337717493359,0.582081348531037,"pseudobulk","edgeR","LRT"
"GluN","COL27A1",1.46811153134258,0.00224668349922434,0.0121324843605224,"pseudobulk","edgeR","LRT"
"GluN","COL28A1",0.858058450303086,0.0954754923113316,0.20841911841875,"pseudobulk","edgeR","LRT"
"GluN","COL2A1",4.48049826383052,0.000594532023784996,0.00418834703070833,"pseudobulk","edgeR","LRT"
"GluN","COL3A1",4.51490836284637,2.26179270971029e-05,0.00028512828374455,"pseudobulk","edgeR","LRT"
"GluN","COL4A1",-0.944863320667675,0.00508890844547532,0.0227047892714963,"pseudobulk","edgeR","LRT"
"GluN","COL4A2",-0.935761297034004,0.00203124606086199,0.0111705853908828,"pseudobulk","edgeR","LRT"
"GluN","COL4A2-AS1",-1.90778791776052,0.0526460283332702,0.138806351744881,"pseudobulk","edgeR","LRT"
"GluN","COL4A2-AS2",-0.200169119326851,0.808103230494611,0.886472770724726,"pseudobulk","edgeR","LRT"
"GluN","COL4A3",0.186374015929025,0.55398687229979,0.702022552668107,"pseudobulk","edgeR","LRT"
"GluN","COL4A4",0.876066091946877,0.0147865550951589,0.0520602222378655,"pseudobulk","edgeR","LRT"
"GluN","COL4A5",2.41812014481457,1.86706989327217e-07,4.66918898289111e-06,"pseudobulk","edgeR","LRT"
"GluN","COL4A6",1.59977214419898,0.00379552239161226,0.0181787718150612,"pseudobulk","edgeR","LRT"
"GluN","COL5A1",-0.598803882805466,0.230804753322823,0.392550445510874,"pseudobulk","edgeR","LRT"
"GluN","COL5A1-AS1",3.85390474705775,0.0176185825740668,0.0590895142126767,"pseudobulk","edgeR","LRT"
"GluN","COL5A2",0.77815353835438,0.136667734325335,0.270988977424069,"pseudobulk","edgeR","LRT"
"GluN","COL5A3",-0.560147083005281,0.0493461242696067,0.13235801512294,"pseudobulk","edgeR","LRT"
"GluN","COL6A1",-0.554909575230566,0.0308911181629176,0.0922634277948047,"pseudobulk","edgeR","LRT"
"GluN","COL6A2",0.923156149851585,0.0990107672317961,0.214095161822751,"pseudobulk","edgeR","LRT"
"GluN","COL6A3",2.10335434874289,0.010881282676637,0.0417838544625283,"pseudobulk","edgeR","LRT"
"GluN","COL6A5",-0.793703916476443,0.182600247423295,0.334045069404102,"pseudobulk","edgeR","LRT"
"GluN","COL6A6",-0.357074532858717,0.255817682802938,0.419805122364481,"pseudobulk","edgeR","LRT"
"GluN","COL7A1",0.531131175692872,0.337600546226434,0.507949294568756,"pseudobulk","edgeR","LRT"
"GluN","COL8A1",-5.80496431910484,1.42515705483507e-20,4.82908986657575e-18,"pseudobulk","edgeR","LRT"
"GluN","COL8A2",2.19664535058218,0.00114596737463368,0.00709379134901812,"pseudobulk","edgeR","LRT"
"GluN","COL9A1",0.286241967585836,0.595913979692064,0.735088513173772,"pseudobulk","edgeR","LRT"
"GluN","COL9A2",-0.359045828113842,0.613938472711723,0.749318904609958,"pseudobulk","edgeR","LRT"
"GluN","COL9A3",-2.73977622962258,1.92226173498951e-05,0.000247796574408033,"pseudobulk","edgeR","LRT"
"GluN","COLCA1",-1.42558501058069,0.0660742253529197,0.164071668655166,"pseudobulk","edgeR","LRT"
"GluN","COLCA2",-1.66641548766731,0.00554407779601467,0.0242863530103867,"pseudobulk","edgeR","LRT"
"GluN","COLEC10",-1.91593164375112,0.000128446064482844,0.00119837651991785,"pseudobulk","edgeR","LRT"
"GluN","COLEC11",0.968103093248083,0.199598635792349,0.35579974185785,"pseudobulk","edgeR","LRT"
"GluN","COLEC12",1.91138588544434,0.00676627020080706,0.0285219332388087,"pseudobulk","edgeR","LRT"
"GluN","COLGALT1",-0.429310734287796,0.126731837634172,0.256434320561802,"pseudobulk","edgeR","LRT"
"GluN","COLGALT2",0.391645151944007,0.185475314498725,0.337611058002844,"pseudobulk","edgeR","LRT"
"GluN","COLQ",-0.0918615591011768,0.708935263406511,0.820478881775317,"pseudobulk","edgeR","LRT"
"GluN","COMMD1",-0.129001414050784,0.585926363731355,0.727380032880607,"pseudobulk","edgeR","LRT"
"GluN","COMMD10",0.213387576477598,0.389646625595075,0.559332886712121,"pseudobulk","edgeR","LRT"
"GluN","COMMD2",-0.882948057168039,0.00335069468572563,0.0166378963493232,"pseudobulk","edgeR","LRT"
"GluN","COMMD3",0.0678405559672704,0.820394576058992,0.894478089974176,"pseudobulk","edgeR","LRT"
"GluN","COMMD4",0.269654116119052,0.435365875138455,0.601452575107173,"pseudobulk","edgeR","LRT"
"GluN","COMMD5",0.323272196125551,0.337901960390547,0.508249432076287,"pseudobulk","edgeR","LRT"
"GluN","COMMD6",1.05144464415506,0.00137450880714375,0.00823130298471113,"pseudobulk","edgeR","LRT"
"GluN","COMMD7",-0.730685283887312,0.00665290564536781,0.0281558672033068,"pseudobulk","edgeR","LRT"
"GluN","COMMD8",0.0438770232684434,0.904610122890597,0.945685007011196,"pseudobulk","edgeR","LRT"
"GluN","COMMD9",0.401975552344156,0.205608358821748,0.36261346055071,"pseudobulk","edgeR","LRT"
"GluN","COMP",1.97420098278149,0.0352306493058673,0.102118544025796,"pseudobulk","edgeR","LRT"
"GluN","COMT",-0.0346551676280304,0.966384233224235,0.980760880474913,"pseudobulk","edgeR","LRT"
"GluN","COMTD1",-0.606226973589952,0.074134716968725,0.173427205654399,"pseudobulk","edgeR","LRT"
"GluN","COP1",-0.25879688278458,0.271795650192332,0.438258582527874,"pseudobulk","edgeR","LRT"
"GluN","COPA",-0.207582006975986,0.377053047393753,0.547602454233226,"pseudobulk","edgeR","LRT"
"GluN","COPB1",0.139674912960804,0.592312396752495,0.732310855313248,"pseudobulk","edgeR","LRT"
"GluN","COPB2",-0.112830656552736,0.618409294417185,0.753159701958421,"pseudobulk","edgeR","LRT"
"GluN","COPE",0.49906297286878,0.0624566656770765,0.157995734867992,"pseudobulk","edgeR","LRT"
"GluN","COPG1",0.0935081062383074,0.733984050344862,0.837492532281816,"pseudobulk","edgeR","LRT"
"GluN","COPG2",-0.00204121110075007,0.99381018573321,0.996723728988844,"pseudobulk","edgeR","LRT"
"GluN","COPRS",0.56950750150309,0.0980967046449191,0.212651738628596,"pseudobulk","edgeR","LRT"
"GluN","COPS2",0.160215978498545,0.565871534348942,0.711443388886378,"pseudobulk","edgeR","LRT"
"GluN","COPS3",0.154359631554699,0.607288225705278,0.744236415071827,"pseudobulk","edgeR","LRT"
"GluN","COPS4",-0.561259372375998,0.0277460400500775,0.0847413970824228,"pseudobulk","edgeR","LRT"
"GluN","COPS5",0.220862283822951,0.418059947632803,0.585549783568362,"pseudobulk","edgeR","LRT"
"GluN","COPS6",-0.487552692757922,0.0631792179351784,0.158834694988006,"pseudobulk","edgeR","LRT"
"GluN","COPS7A",0.597333398527852,0.0529410504336991,0.139334012472099,"pseudobulk","edgeR","LRT"
"GluN","COPS7B",-0.206562470090741,0.527602054850368,0.680951377561053,"pseudobulk","edgeR","LRT"
"GluN","COPS8",0.00715755022172293,0.977078001015477,0.986709902446853,"pseudobulk","edgeR","LRT"
"GluN","COPS9",1.62274098083187,6.93831890356043e-06,0.000104515419341126,"pseudobulk","edgeR","LRT"
"GluN","COPZ1",0.940242244271114,0.00305827102400085,0.0154669160283855,"pseudobulk","edgeR","LRT"
"GluN","COPZ2",2.6580592300924,5.62936527788186e-06,8.77351354563294e-05,"pseudobulk","edgeR","LRT"
"GluN","COQ10A",-0.57325934940314,0.0882065419634158,0.196336441308159,"pseudobulk","edgeR","LRT"
"GluN","COQ10B",0.183340187681602,0.482791764573576,0.642923086185542,"pseudobulk","edgeR","LRT"
"GluN","COQ2",-0.15098292549233,0.719068672488984,0.827578132726708,"pseudobulk","edgeR","LRT"
"GluN","COQ3",-0.0504138299868003,0.875939108010787,0.928260040399788,"pseudobulk","edgeR","LRT"
"GluN","COQ4",-0.443993755303284,0.0871107497415101,0.194585625056467,"pseudobulk","edgeR","LRT"
"GluN","COQ5",0.254794920266621,0.420089766156592,0.587550543070681,"pseudobulk","edgeR","LRT"
"GluN","COQ6",-0.764932661506242,0.0152420408694874,0.0533047896348694,"pseudobulk","edgeR","LRT"
"GluN","COQ7",-0.267177909379802,0.387667513844406,0.557621299127315,"pseudobulk","edgeR","LRT"
"GluN","COQ8A",-0.111979008894649,0.748168346494058,0.847094476174792,"pseudobulk","edgeR","LRT"
"GluN","COQ8B",-0.257659017600633,0.414816376134531,0.582461883338263,"pseudobulk","edgeR","LRT"
"GluN","COQ9",-0.723772439661682,0.00833019156449015,0.0337063495990453,"pseudobulk","edgeR","LRT"
"GluN","CORIN",0.861050733898741,0.140902855869778,0.277158134178842,"pseudobulk","edgeR","LRT"
"GluN","CORO1A",-0.854757026072174,0.0566274695545237,0.146443420397915,"pseudobulk","edgeR","LRT"
"GluN","CORO1B",0.622173622658981,0.0710843330853398,0.170188274625679,"pseudobulk","edgeR","LRT"
"GluN","CORO1C",-0.847436426695282,0.000753831549450056,0.00508185304488248,"pseudobulk","edgeR","LRT"
"GluN","CORO2A",-1.41056226904979,2.49445302020099e-06,4.37799745245208e-05,"pseudobulk","edgeR","LRT"
"GluN","CORO2B",0.765240268861701,0.00873447104567377,0.0350321819320175,"pseudobulk","edgeR","LRT"
"GluN","CORO6",-3.63139135242788,2.70774927014177e-18,6.37354570571157e-16,"pseudobulk","edgeR","LRT"
"GluN","CORO7",-0.538775377139676,0.0589541954953711,0.151000144563888,"pseudobulk","edgeR","LRT"
"GluN","CORT",-0.805206040777472,0.146189463658439,0.284778072645648,"pseudobulk","edgeR","LRT"
"GluN","COTL1",0.913681861813189,0.0119530757300316,0.0448385754422777,"pseudobulk","edgeR","LRT"
"GluN","COX10",-0.20576655594484,0.419036264095373,0.586570873587291,"pseudobulk","edgeR","LRT"
"GluN","COX10-AS1",0.123668221096586,0.699610796115676,0.813866632294731,"pseudobulk","edgeR","LRT"
"GluN","COX11",-0.386336657406214,0.121066115491909,0.247601230826909,"pseudobulk","edgeR","LRT"
"GluN","COX14",0.38748630043864,0.392153422279513,0.56127910169288,"pseudobulk","edgeR","LRT"
"GluN","COX15",0.000736881189945179,0.997678165347842,0.998844320546144,"pseudobulk","edgeR","LRT"
"GluN","COX16",0.809018552760476,0.000900679345303387,0.00587917640252664,"pseudobulk","edgeR","LRT"
"GluN","COX17",1.41659316586357,0.000310510353369089,0.00245062368726283,"pseudobulk","edgeR","LRT"
"GluN","COX18",-0.0368748756127912,0.897628751114962,0.941536164314504,"pseudobulk","edgeR","LRT"
"GluN","COX19",0.109257103740942,0.686046712981328,0.804007373315574,"pseudobulk","edgeR","LRT"
"GluN","COX20",0.461690559610121,0.0573098068803544,0.147829002438994,"pseudobulk","edgeR","LRT"
"GluN","COX4I1",0.705795524411361,0.085032376104856,0.191036307263624,"pseudobulk","edgeR","LRT"
"GluN","COX4I2",5.15742203929995,0.000897729477833301,0.00586347986633972,"pseudobulk","edgeR","LRT"
"GluN","COX5A",-0.298253234211337,0.296079169372257,0.4648064314133,"pseudobulk","edgeR","LRT"
"GluN","COX5B",0.307689093440374,0.381345287982751,0.551511746866851,"pseudobulk","edgeR","LRT"
"GluN","COX6A1",1.23044099112621,0.0018215890667943,0.0102366865089488,"pseudobulk","edgeR","LRT"
"GluN","COX6A2",0.369108980884427,0.849636533659224,0.91245968638138,"pseudobulk","edgeR","LRT"
"GluN","COX6B1",0.913845637499894,0.0275538751244807,0.0842880693912064,"pseudobulk","edgeR","LRT"
"GluN","COX6B2",-0.310538985926521,0.57194538784024,0.716466526990405,"pseudobulk","edgeR","LRT"
"GluN","COX6C",1.06307387934603,0.00542163197421613,0.0238384957374167,"pseudobulk","edgeR","LRT"
"GluN","COX7A1",-0.862445295806658,0.544156757172186,0.694067160595837,"pseudobulk","edgeR","LRT"
"GluN","COX7A2",0.681268698521683,0.0638021370658257,0.159829303471016,"pseudobulk","edgeR","LRT"
"GluN","COX7A2L",0.797561320311729,0.00374536626749982,0.0179697123442251,"pseudobulk","edgeR","LRT"
"GluN","COX7B",0.729850764566522,0.0525877071907495,0.138688158674886,"pseudobulk","edgeR","LRT"
"GluN","COX7B2",-0.241291930348221,0.757359640994326,0.853552066157166,"pseudobulk","edgeR","LRT"
"GluN","COX7C",0.960991504853383,0.00466916525472696,0.0211198049918594,"pseudobulk","edgeR","LRT"
"GluN","COX8A",1.21052580689656,0.00325586172185462,0.0162555855235407,"pseudobulk","edgeR","LRT"
"GluN","COX8C",4.64438680349599,0.00339232866379748,0.0166378963493232,"pseudobulk","edgeR","LRT"
"GluN","CP",0.479974864192429,0.150853658740569,0.291263801481518,"pseudobulk","edgeR","LRT"
"GluN","CPA1",1.81333099501906,0.248175749712075,0.411385936399275,"pseudobulk","edgeR","LRT"
"GluN","CPA2",1.02891870845772,0.343831937649174,0.514563084712303,"pseudobulk","edgeR","LRT"
"GluN","CPA3",6.84441426914872,3.39644455177158e-09,1.40576332555539e-07,"pseudobulk","edgeR","LRT"
"GluN","CPA4",2.41846221914536,0.0064295977536889,0.0273683940826887,"pseudobulk","edgeR","LRT"
"GluN","CPA5",3.60455693331019,0.00628533302058537,0.0268879361389775,"pseudobulk","edgeR","LRT"
"GluN","CPA6",1.17620943885071,0.00773405412042301,0.0317268516477797,"pseudobulk","edgeR","LRT"
"GluN","CPAMD8",3.07767569761303,8.72543023690335e-12,6.40592003225988e-10,"pseudobulk","edgeR","LRT"
"GluN","CPB1",3.56038544014831,1.51531463291131e-05,0.00020451416974261,"pseudobulk","edgeR","LRT"
"GluN","CPB2",0.448224814366659,0.28448322233672,0.451980634828564,"pseudobulk","edgeR","LRT"
"GluN","CPB2-AS1",-0.0940893381699562,0.733503483149051,0.837200393218146,"pseudobulk","edgeR","LRT"
"GluN","CPD",-0.266830258744094,0.340985949077463,0.511794282506015,"pseudobulk","edgeR","LRT"
"GluN","CPE",-0.342563357396653,0.295341015857258,0.464075986328419,"pseudobulk","edgeR","LRT"
"GluN","CPEB1",-0.989302885605567,0.00296312533665429,0.0151124883810184,"pseudobulk","edgeR","LRT"
"GluN","CPEB1-AS1",-0.20982639313567,0.385264575541168,0.555720315610793,"pseudobulk","edgeR","LRT"
"GluN","CPEB2",0.250135935641754,0.416921717476056,0.584513101681104,"pseudobulk","edgeR","LRT"
"GluN","CPEB2-DT",-1.06860540202067,0.00065914637223725,0.0045530417535698,"pseudobulk","edgeR","LRT"
"GluN","CPEB3",-0.461995813903025,0.0439365977460568,0.120952146370829,"pseudobulk","edgeR","LRT"
"GluN","CPEB4",-0.499237864678268,0.0742107537712205,0.173526093314293,"pseudobulk","edgeR","LRT"
"GluN","CPED1",-0.166526772307051,0.780687846366835,0.868134795438759,"pseudobulk","edgeR","LRT"
"GluN","CPHXL",0.833288873997667,0.0464721017747941,0.126341673269774,"pseudobulk","edgeR","LRT"
"GluN","CPLANE1",-0.887764677956568,0.000104660083015401,0.00101292958561829,"pseudobulk","edgeR","LRT"
"GluN","CPLANE2",0.340713570614015,0.570142403178408,0.714893296155761,"pseudobulk","edgeR","LRT"
"GluN","CPLX1",-1.675962645648,1.54978215852967e-11,1.1010952271489e-09,"pseudobulk","edgeR","LRT"
"GluN","CPLX2",-0.0287478747215134,0.901388976832544,0.943876425463765,"pseudobulk","edgeR","LRT"
"GluN","CPLX3",-0.160184045022659,0.859962470713688,0.919032673523477,"pseudobulk","edgeR","LRT"
"GluN","CPLX4",2.08276492107064,0.0167145076508738,0.0571514574644816,"pseudobulk","edgeR","LRT"
"GluN","CPM",1.14475640272566,0.0252971605115032,0.0788076322865429,"pseudobulk","edgeR","LRT"
"GluN","CPN1",1.62054380356019,0.0058820113962606,0.0255051655543992,"pseudobulk","edgeR","LRT"
"GluN","CPN2",4.1607258885902,0.0127475782385032,0.0471761371800582,"pseudobulk","edgeR","LRT"
"GluN","CPNE1",-0.379655691120194,0.174161606870549,0.323062813442421,"pseudobulk","edgeR","LRT"
"GluN","CPNE2",0.267348849656564,0.428130150471802,0.594657350891802,"pseudobulk","edgeR","LRT"
"GluN","CPNE3",-0.0569447466595763,0.800864642612075,0.881889195591148,"pseudobulk","edgeR","LRT"
"GluN","CPNE4",-0.821017854812361,0.00227980102489256,0.0122737146773817,"pseudobulk","edgeR","LRT"
"GluN","CPNE5",-1.32784942624092,1.18386045088755e-05,0.000164212042299224,"pseudobulk","edgeR","LRT"
"GluN","CPNE6",-1.76118815158989,0.00010896423493896,0.00104866173044408,"pseudobulk","edgeR","LRT"
"GluN","CPNE7",-0.877109526607903,0.0196047003738724,0.0644124598858132,"pseudobulk","edgeR","LRT"
"GluN","CPNE8",-0.0643827296160586,0.896518689956003,0.940917420176765,"pseudobulk","edgeR","LRT"
"GluN","CPNE8-AS1",1.55532608313529,0.199760574621405,0.35598551224938,"pseudobulk","edgeR","LRT"
"GluN","CPNE9",-0.235029902843047,0.632478379594575,0.764233349065352,"pseudobulk","edgeR","LRT"
"GluN","CPO",0.077611478177091,0.857916662757875,0.917835691351713,"pseudobulk","edgeR","LRT"
"GluN","CPOX",-0.918273108021804,0.00408542464290476,0.0191975112563195,"pseudobulk","edgeR","LRT"
"GluN","CPPED1",0.153135147208299,0.628144342721447,0.760546228759407,"pseudobulk","edgeR","LRT"
"GluN","CPQ",-1.0481004180159,0.0387868274214245,0.109796449971126,"pseudobulk","edgeR","LRT"
